"q_id","url_id","corpus","source_type","community","thread_id","thread_title","thread_url","unit_type","source_url","unique_author_id","date_posted","date_retrieved","thread_score","unit_score","star_rating","is_purchaser_source","tier","recipe_id","harvester_id","exact_quote","exact_passage","opening_first_sentence","opening_first_2_5","translation","reading_grade","pb_ids","population_id","population_tags","time_with_problem","severity","onset_trigger","current_stage","solutions_tried","progress","life_context","tags","solution_status","awareness_stage","awareness_ref","speaker_stage","speaker_locator","evidence_class","as_ids","fs_id","cluster_ids","stamps","notes"
"Q-F-0007","URL-11","MARKET_VOC","forum","Warrior Forum — Offline Marketing","655739","Alibaba.com and dropshipping","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","comment","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","","~2013 (13 years ago)","2026-09-24","15 replies","","","N","[R-SNIPPET]","RC-EXA","VOC-PB-05","got sick of misdeliveries and errors in pricing","I had a supplier in alibaba dropshipping chin up bars for me for a couple of months until I got sick of misdeliveries and errors in pricing etc, in the end the admin was far too much for a side business","","","","7","PB-05","","","","","","","","","","failed_solution|outcome_reported","TRIED-HELPED-THEN-RETURNED","","","former","","VERBATIM_VOC","","","","","Author handle not exposed by the retrieved page — unique_author_id left blank, tier downgraded to [R-SNIPPET] per rule (missing unique_author_id), counts toward no floor"
"Q-F-0008","URL-12","MARKET_VOC","forum","Warrior Forum — Ecommerce Sites, Wholesaling & Drop Shipping","746185","Please some help with Dropshipping.....","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","comment","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","Julia Russo","~2013 (14 years ago)","2026-09-24","8 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","find a product you have a passion for","Starting out, find a product you have a passion for -- it is easier to sell since you have that interest. See who drop ships that type of product and try your hand at it without investing in a shelf full of inventory","","","","6","PB-05","","","","","","","","","","belief","NULL","AW-4","","veteran","","CUSTOMER_EXPLANATION","","","","",""
"Q-F-0009","URL-12","MARKET_VOC","forum","Warrior Forum — Ecommerce Sites, Wholesaling & Drop Shipping","746185","Please some help with Dropshipping.....","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","comment","https://www.warriorforum.com/ecommerce-sites-wholesaling-drop-shipping/746185-please-some-help-dropshipping.html","Allen","~2013 (14 years ago)","2026-09-24","8 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","NUMBERS AND DATA MAKE ALL DECISIONS","Make sure you're researching a market worth and negotiating a cost to acquire based on that market worth! Otherwise, your items will sit without selling... NUMBERS AND DATA MAKE ALL DECISIONS!","","","","7","PB-05","","","","","","","","","","belief","NULL","AW-4","","veteran","","CUSTOMER_EXPLANATION","","","","",""
"Q-F-0010","URL-11","MARKET_VOC","forum","Warrior Forum — Offline Marketing","655739","Alibaba.com and dropshipping","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","comment","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","patriciaC","~2012 (14 years ago)","2026-09-24","15 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","not all sellers on there drop ship","Not all sellers on there drop ship. So you might want to make sure whoever you buy your items from do if that's what you prefer","","","","6","PB-05","","","","","","","","","","belief","NULL","AW-4","","veteran","","CUSTOMER_EXPLANATION","","","","",""
"Q-F-0011","URL-11","MARKET_VOC","forum","Warrior Forum — Offline Marketing","655739","Alibaba.com and dropshipping","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","comment","https://www.warriorforum.com/offline-marketing/655739-alibaba-com-dropshipping.html","khengo","~2013 (13 years ago)","2026-09-24","15 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","if you are interested in finding dropshippers, pm me","Im pretty sure Alibaba.com manufacturers do not drop ship, but like others have said, it doesnt hurt to ask... if you are or anyone is interested in finding dropshippers pm me ur contact details and I can hook you up","","","","7","PB-05","","","","","","","","","","solution_mentioned","NULL","AW-4","","veteran","","CUSTOMER_EXPLANATION","","","","",""
"Q-Q-0001","URL-14","MARKET_VOC","quora","Quora — E-Commerce","What-product-will-you-suggest-I-sell","What product will you suggest I sell?","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","OP","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","","not shown on retrieved page","2026-09-24","","","","N","[R-SNIPPET]","RC-EXA","VOC-PB-05","I need help with product ideas to sell","What product will you suggest I sell? I am a 25-year-old lady and I need help with product ideas to sell even if its in the market. It's a fast moving product. My capital is 500 cedis","","","","5","PB-05","CP-05","CP-05","","","","","","","","pain|question_asked","NULL","AW-2","","seeker","","VERBATIM_VOC","","","","","Author handle not exposed by the retrieved page — unique_author_id blank, tier [R-SNIPPET], counts toward no floor"
"Q-Q-0002","URL-14","MARKET_VOC","quora","Quora — E-Commerce","What-product-will-you-suggest-I-sell","What product will you suggest I sell?","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","OP","https://www.quora.com/What-product-will-you-suggest-I-sell-I-am-a-25-year-old-lady-and-I-need-help-with-product-ideas-to-sell-even-if-its-in-the-market-It-s-a-fast-moving-product-My-capital-is-500-cedis","","not shown on retrieved page","2026-09-24","","","","N","[R-SNIPPET]","RC-EXA","VOC-PB-05","My capital is 500 cedis","It's a fast moving product. My capital is 500 cedis","","","","4","PB-05","CP-05","CP-05","","","","","","","","spend|tradeoff","NULL","","","seeker","","VERBATIM_VOC","","","","","Author handle not exposed — unique_author_id blank, tier [R-SNIPPET]"
"Q-F-0012","URL-20","MARKET_VOC","forum","Shopify Community","189935","How do i know the right product to sell","https://community.shopify.com/t/how-do-i-know-the-right-product-to-sell/189935","OP","https://community.shopify.com/t/how-do-i-know-the-right-product-to-sell/189935","Deborah212399","2023-02-07","2026-09-24","2 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","pls can someone direct me on the right product to sell","Hello every one. I'm new here, pls can someone direct me on the right product to sell and how to go about it. Thank you.","Hello every one","Hello every one. I'm new here, pls can someone direct me on the right product to sell and how to go about it.","","4","PB-05","CP-05","CP-05","","","","pre-launch, just registered","","","","pain|question_asked","NULL","AW-2","","seeker","brand-new Shopify signup","VERBATIM_VOC","","","","","Direct, unprompted PB-05 statement on a reachable (non-blocked) platform"
"Q-F-0013","URL-21","MARKET_VOC","forum","Shopify Community","118819","What should I start selling as a new online retailer?","https://community.shopify.com/t/what-should-i-start-selling-as-a-new-online-retailer/118819","OP","https://community.shopify.com/t/what-should-i-start-selling-as-a-new-online-retailer/118819","UserID1158907","2022-05-04","2026-09-24","3 replies","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","I don't know where to start or what I should sell","Hello friends. Im new to Shopify, I just registered yesterday. I live in Chile and I don't know where to start or what I should sell online, I would like to ask your experience please of what I should start selling with and how?","Hello friends","Hello friends. Im new to Shopify, I just registered yesterday. I live in Chile and I don't know where to start or what I should sell online","","5","PB-05","CP-05","CP-05","","","","pre-launch, just registered","","","","pain|question_asked","NULL","AW-2","","seeker","new Shopify signup, Chile","VERBATIM_VOC","","","","",""
"Q-F-0014","URL-22","MARKET_VOC","forum","Shopify Community","206448","How do I choose my first product to sell online?","https://community.shopify.com/t/how-do-i-choose-my-first-product-to-sell-online/206448","OP","https://community.shopify.com/t/how-do-i-choose-my-first-product-to-sell-online/206448","Marshmallow02","2023-04-07","2026-09-24","1 reply","","","N","[R-PAGE via Exa]","RC-EXA","VOC-PB-05","Do I just choose what I want to sell","I'm new here and honestly trying to figure how to start. I'm at the point where it's asking me my first product. Do I just choose what I want to sell from a website or is there another process I gotta go through?","I'm new here and honestly trying to figure how to start.","I'm new here and honestly trying to figure how to start. I'm at the point where it's asking me my first product.","","5","PB-05","CP-05","CP-05","","","","pre-launch, mid-signup","","","","pain|question_asked|symptom","NULL","AW-2","","seeker","mid-Shopify-signup, at the product step","VERBATIM_VOC","","","","","'honestly trying to figure how to start' — confession-style phrasing, matches PH-15 family"
