"q_id","url_id","corpus","source_type","community","thread_id","thread_title","thread_url","unit_type","source_url","unique_author_id","date_posted","date_retrieved","thread_score","unit_score","star_rating","is_purchaser_source","tier","recipe_id","harvester_id","exact_quote","exact_passage","opening_first_sentence","opening_first_2_5","translation","reading_grade","pb_ids","population_id","population_tags","time_with_problem","severity","onset_trigger","current_stage","solutions_tried","progress","life_context","tags","solution_status","awareness_stage","awareness_ref","speaker_stage","speaker_locator","evidence_class","as_ids","fs_id","cluster_ids","stamps","notes"
"Q-Y-0011","URL-04","MARKET_VOC","youtube_search","YouTube","AZIC4HjKj7s","","https://youtu.be/AZIC4HjKj7s","transcript","https://youtu.be/AZIC4HjKj7s","Charlie Nuttall","~2026","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I've lost about $1,000 in total across three stores","All righty. I just want to speak on uh the money I've lost on the past three stores. I've lost about $1,000 in total across three stores.","","","","","PB-06","CP-03","CP-03","","","","","3 dropshipping stores w/ custom UGC creatives","","","spend,outcome_reported,pain","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","veteran","running 3 stores in parallel, none broke even","VERBATIM_VOC","","","","",""
"Q-Y-0012","URL-04","MARKET_VOC","youtube_search","YouTube","AZIC4HjKj7s","","https://youtu.be/AZIC4HjKj7s","transcript","https://youtu.be/AZIC4HjKj7s","Charlie Nuttall","~2026","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","this is like the reality of what it is","I just wanted to post this video to just show that like this is like the reality of what it is. like you know you spend a week and a half","","","","","PB-06","CP-03","CP-03","","","","","","","","scene,belief","","AW-2","dropshipping/e-commerce category (not Readymerce)","veteran","documenting the unglamorous build process","VERBATIM_VOC","","","","",""
"Q-Y-0013","URL-04","MARKET_VOC","youtube_search","YouTube","AZIC4HjKj7s","","https://youtu.be/AZIC4HjKj7s","transcript","https://youtu.be/AZIC4HjKj7s","Charlie Nuttall","~2026","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","it isn't all sunshine and rainbows","yeah I just wanted to share that it isn't all sunshine and rainbows. Uh especially if you're starting out too","","","","","PB-06","CP-03","CP-03","","","","","","","","belief,tired_of_hearing,skepticism","","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","pushing back on hype content","VERBATIM_VOC","","","","","tired_of_hearing target: success-only content"
"Q-Y-0014","URL-04","MARKET_VOC","youtube_search","YouTube","AZIC4HjKj7s","","https://youtu.be/AZIC4HjKj7s","transcript","https://youtu.be/AZIC4HjKj7s","Charlie Nuttall","~2026","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","you could have nine failed stores","these things happen and they happen more actually than the success. Like you could have nine failed stores and that one winner will make you more money than all the others","","","","","PB-06","CP-03","CP-03","","","","","","","","belief,horror_story","","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","normalizing high failure rate","VERBATIM_VOC","","","","",""
"Q-Y-0015","URL-04","MARKET_VOC","youtube_search","YouTube","AZIC4HjKj7s","","https://youtu.be/AZIC4HjKj7s","transcript","https://youtu.be/AZIC4HjKj7s","Charlie Nuttall","~2026","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","there's plenty of us losing, including myself","hopefully you all know that yeah you aren't alone in this journey. Uh there's plenty of us losing, including myself, and doesn't matter because if we just stick at it","","","","","PB-06","CP-03","CP-03","","","","","","","","identity,deeper_hope","CONSIDERING","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","reassures other strugglers, plans to continue","VERBATIM_VOC","","","","",""
"Q-Y-0016","URL-05","MARKET_VOC","youtube_search","YouTube","oS2aafo469M","","https://youtu.be/oS2aafo469M","transcript","https://youtu.be/oS2aafo469M","Alex Ulbin","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I've tried Drop Shipping on and off for like 7 years now","all right so I've tried Drop Shipping on and off for like 7 years now I've tried selling jewelry I've tried selling baby pacifiers chess boards posture correctors","","","","","PB-06","CP-03","CP-03","","","","","jewelry, baby pacifiers, chess boards, posture correctors","","","identity,scene","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","7-year on/off history across many niches","VERBATIM_VOC","","","","","time_with_problem: 7 years on and off"
"Q-Y-0017","URL-05","MARKET_VOC","youtube_search","YouTube","oS2aafo469M","","https://youtu.be/oS2aafo469M","transcript","https://youtu.be/oS2aafo469M","Alex Ulbin","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I spent thousands of dollars and hundreds of hours of my own time","during this entire process I spent thousands of dollars and hundreds of hours of my own time trying to learn this business model and I've been burned many times","","","","","PB-06","CP-03","CP-03","","","","","","","","spend,pain","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","cumulative loss across years","VERBATIM_VOC","","","","",""
"Q-Y-0018","URL-05","MARKET_VOC","youtube_search","YouTube","oS2aafo469M","","https://youtu.be/oS2aafo469M","transcript","https://youtu.be/oS2aafo469M","Alex Ulbin","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I've been burned many times","and I've been burned many times but I wouldn't say that all of this was a waste because what I did learn is what doesn't work","","","","","PB-06","CP-03","CP-03","","","","","","","","emotion:betrayed,skepticism","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","distrust from repeated losses","VERBATIM_VOC","","","","",""
"Q-Y-0019","URL-05","MARKET_VOC","youtube_search","YouTube","oS2aafo469M","","https://youtu.be/oS2aafo469M","transcript","https://youtu.be/oS2aafo469M","Alex Ulbin","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","it's extremely discouraging and it just makes you want to give up","when you do all that work just to find out that the product you're trying to sell people don't even want to buy it's extremely discouraging and it just makes you want to give up","","","","","PB-06","CP-03","CP-03","","","","","","","","almost_stopped,emotion:discouraged,pain","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","veteran","after a failed product test","VERBATIM_VOC","","","","",""
"Q-Y-0020","URL-05","MARKET_VOC","youtube_search","YouTube","oS2aafo469M","","https://youtu.be/oS2aafo469M","transcript","https://youtu.be/oS2aafo469M","Alex Ulbin","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","a lot of them fake the reviews","these products are going to be cheap bad quality and from suppliers that don't actually care about your package getting there on time or in good shape a lot of them fake the reviews","","","","","PB-06","CP-03","CP-03","","","","","","","","enemy_blame,skepticism,objection","","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","distrust of AliExpress-style suppliers","VERBATIM_VOC","","","","","enemy_blame target: suppliers"
"Q-Y-0021","URL-06","MARKET_VOC","youtube_search","YouTube","83RypPyuXfU","","https://youtu.be/83RypPyuXfU","transcript","https://youtu.be/83RypPyuXfU","Michael Bernstein","~2023","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","how I lost a million dollars with my Drop Shipping business","so today I'm going to tell you the story of how I lost a million dollars with my Drop Shipping business I have started out around 2018","","","","","PB-06","CP-03","CP-03","","","","","dropshipping business, scaled then collapsed","","","spend,outcome_reported,horror_story","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","framing device for the whole video","VERBATIM_VOC","","","","",""
"Q-Y-0022","URL-06","MARKET_VOC","youtube_search","YouTube","83RypPyuXfU","","https://youtu.be/83RypPyuXfU","transcript","https://youtu.be/83RypPyuXfU","Michael Bernstein","~2023","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","it took me over a year straight of failing consistently","I have started out around 2018 and I had no clue what I'm doing it took me over a year straight of failing consistently to make it work","","","","","PB-06","CP-03","CP-03","","","","","","","","pain","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","veteran","first year of the business","VERBATIM_VOC","","","","","time_with_problem: over 1 year before any success"
"Q-Y-0023","URL-06","MARKET_VOC","youtube_search","YouTube","83RypPyuXfU","","https://youtu.be/83RypPyuXfU","transcript","https://youtu.be/83RypPyuXfU","Michael Bernstein","~2023","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","hire an agency to do the store for you to do the ads for you","just take this scenario you start out with Drop Shipping and you hire an agency to do the store for you to do the ads for you and to do the customer service for you they will do it let's say they fail what do you do now","","","","","PB-06","CP-05","CP-05","","","","","hired a full-service agency/customer-support outsourcer","","","objection,failed_solution","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","describes his own mistake of full outsourcing before he could do it himself","VERBATIM_VOC","","","","","AS-01-core: names the exact CP-05 pattern (outsourcing the build/ops) and the risk of it"
"Q-Y-0024","URL-06","MARKET_VOC","youtube_search","YouTube","83RypPyuXfU","","https://youtu.be/83RypPyuXfU","transcript","https://youtu.be/83RypPyuXfU","Michael Bernstein","~2023","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I lost anywhere between like $500 and $11,000 every single day","for like 3 4 weeks straight I lost anywhere again no clue how much it exactly was but anywhere between like $500 and $11,000 every single day it was very painful","","","","","PB-06","CP-03","CP-03","","","","","","","","spend,pain,emotion:painful","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","scaling unprofitable Facebook ads without tracking","VERBATIM_VOC","","","","",""
"Q-Y-0025","URL-06","MARKET_VOC","youtube_search","YouTube","83RypPyuXfU","","https://youtu.be/83RypPyuXfU","transcript","https://youtu.be/83RypPyuXfU","Michael Bernstein","~2023","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I am the extreme version of not caring about any problem at all","but keep in mind one thing I am the extreme version of not caring about any problem at all you shouldn't apply this advice if that's not you","","","","","PB-06","CP-03","CP-03","","","","","","","","identity,belief","","AW-3","dropshipping/e-commerce category (not Readymerce)","veteran","self-aware about his own risk tolerance","VERBATIM_VOC","","","","",""
"Q-Y-0026","URL-07","MARKET_VOC","youtube_search","YouTube","Cszp_nIwu8I","","https://youtu.be/Cszp_nIwu8I","transcript","https://youtu.be/Cszp_nIwu8I","Liam Bradshaw","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I made so many mistakes in this video","I just want to preface by saying that I made so many mistakes in this video there were so many things that I did that I would do completely differently now","","","","","PB-06","CP-03","CP-03","","","","","","","","belief,if_only","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","former","6 months after the events shown","VERBATIM_VOC","","","","",""
"Q-Y-0027","URL-07","MARKET_VOC","youtube_search","YouTube","Cszp_nIwu8I","","https://youtu.be/Cszp_nIwu8I","transcript","https://youtu.be/Cszp_nIwu8I","Liam Bradshaw","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I definitely was not an expert so take what I say with a grain of salt","I definitely was not an expert so take what I say with a grain of salt but without further Ado I hope you enjoy the video","","","","","PB-06","CP-03","CP-03","","","","","","","","skepticism,identity","","AW-2","dropshipping/e-commerce category (not Readymerce)","former","self-deprecating framing of his own early journey","VERBATIM_VOC","","","","",""
"Q-Y-0028","URL-07","MARKET_VOC","youtube_search","YouTube","Cszp_nIwu8I","","https://youtu.be/Cszp_nIwu8I","transcript","https://youtu.be/Cszp_nIwu8I","Liam Bradshaw","~2024","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","I'm going to be creating a successful e-commerce store within the next 30 days","what's up everyone my name is Liam and in this video I'm going to be creating a successful e-commerce store within the next 30 days now I've completely cut out everything that I was doing previously to make money","","","","","PB-06","CP-03","CP-03","","","","","","","","desire,scene","CONSIDERING","AW-2","dropshipping/e-commerce category (not Readymerce)","seeker","quitting high-ticket-closer job to go all-in on e-commerce","VERBATIM_VOC","","","","",""
"Q-Y-0029","URL-09","MARKET_VOC","youtube_search","YouTube","o_eEADR4MY0","","https://youtu.be/o_eEADR4MY0","transcript","https://youtu.be/o_eEADR4MY0","Tanner Planes","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","why i actually quit drop shipping","and today is the video where i talk about why i actually quit drop shipping now just because i say i quit drop shipping doesn't mean that it's a bad thing necessarily","","","","","PB-06","CP-03","CP-03","","","","","","","","identity,belief","STOPPED-SIDE-EFFECTS","AW-3","dropshipping/e-commerce category (not Readymerce)","former","framing device for the whole video","VERBATIM_VOC","","","","",""
"Q-Y-0030","URL-09","MARKET_VOC","youtube_search","YouTube","o_eEADR4MY0","","https://youtu.be/o_eEADR4MY0","transcript","https://youtu.be/o_eEADR4MY0","Tanner Planes","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","that money is instantly going on hold","all the money coming in let's say for example it's two thousand dollars a day that money is instantly going on hold whatever the amount coming in revenue they're just holding it in basically an account that i cannot touch","","","","","PB-06","CP-03","CP-03","","","","","","","","horror_story,fear,objection","TRIED-FAILED","AW-3","dropshipping/e-commerce category (not Readymerce)","former","payment processor froze his revenue for 180 days","VERBATIM_VOC","","","","","enemy_blame target: payment processor"
"Q-Y-0031","URL-09","MARKET_VOC","youtube_search","YouTube","o_eEADR4MY0","","https://youtu.be/o_eEADR4MY0","transcript","https://youtu.be/o_eEADR4MY0","Tanner Planes","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","i'm really just selling something that i don't even have","it's really hard to manage when the product is overseas and i really have no control of everything going on i'm really just selling something that i don't even have","","","","","PB-06","CP-03","CP-03","","","","","","","","identity,pain,consequence","","AW-3","dropshipping/e-commerce category (not Readymerce)","former","reflecting on structural weakness of dropshipping model","VERBATIM_VOC","","","","",""
"Q-Y-0032","URL-09","MARKET_VOC","youtube_search","YouTube","o_eEADR4MY0","","https://youtu.be/o_eEADR4MY0","transcript","https://youtu.be/o_eEADR4MY0","Tanner Planes","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","customers these days have no tolerance for long shipping times","customers these days have no tolerance for long shipping times they're so accustomed to these big name big brands that offer these incredible shipping times that you really just can't beat","","","","","PB-06","CP-03","CP-03","","","","","","","","enemy_blame,belief","","AW-3","dropshipping/e-commerce category (not Readymerce)","former","explaining why chargebacks rose","VERBATIM_VOC","","","","","enemy_blame target: overseas shipping times"
"Q-Y-0033","URL-09","MARKET_VOC","youtube_search","YouTube","o_eEADR4MY0","","https://youtu.be/o_eEADR4MY0","transcript","https://youtu.be/o_eEADR4MY0","Tanner Planes","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","i didn't know the perfect route to go","when i knew that i needed to buy inventory i didn't know the perfect route to go but the first idea that popped into my mind was from all the way back in 2017","","","","","PB-06","CP-03","CP-03,CP-05","","","","","","","","trigger,scene","CONSIDERING","AW-3","dropshipping/e-commerce category (not Readymerce)","former","forced pivot moment away from pure DIY dropshipping","VERBATIM_VOC","","","","",""
"Q-Y-0034","URL-10","MARKET_VOC","youtube_search","YouTube","3d55w3wDSII","","https://youtu.be/3d55w3wDSII","transcript","https://youtu.be/3d55w3wDSII","Owen's Bank Account","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","it didn't sell one product not one product","i'm gonna be telling you a story about basically my biggest drop shipping failed in every way possible i failed okay it didn't sell one product not one product","","","","","PB-06","CP-03","CP-03","","","","","air-purifier pandemic product","","","outcome_reported,pain,horror_story","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","former","framing device for the whole video","VERBATIM_VOC","","","","",""
"Q-Y-0035","URL-10","MARKET_VOC","youtube_search","YouTube","3d55w3wDSII","","https://youtu.be/3d55w3wDSII","transcript","https://youtu.be/3d55w3wDSII","Owen's Bank Account","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","pure loss of money of time of energy of honestly hope","i spent a bunch of money on everything and i didn't make a single dollar back just pure loss of money of time of energy of honestly hope and drop shipping","","","","","PB-06","CP-03","CP-03","","","","","","","","pain,emotion:hopeless","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","former","summing up the total failure","VERBATIM_VOC","","","","",""
"Q-Y-0036","URL-10","MARKET_VOC","youtube_search","YouTube","3d55w3wDSII","","https://youtu.be/3d55w3wDSII","transcript","https://youtu.be/3d55w3wDSII","Owen's Bank Account","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","throwing cash off a cliff","just taking shovels and throwing cash off a cliff i was basically just buying new cars and then driving them to the next dealership and selling them","","","","","PB-06","CP-03","CP-03","","","","","","","","spend,tradeoff","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","former","describing repeated unprofitable ad spend on new creatives","VERBATIM_VOC","","","","",""
"Q-Y-0037","URL-10","MARKET_VOC","youtube_search","YouTube","3d55w3wDSII","","https://youtu.be/3d55w3wDSII","transcript","https://youtu.be/3d55w3wDSII","Owen's Bank Account","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","i had to give up or else i would literally lose all my money","i think this store took about three weeks before i finally gave up and realized that i had to give up or else i would literally lose all my money","","","","","PB-06","CP-03","CP-03","","","","","","","","almost_stopped,fear","STOPPED-SIDE-EFFECTS","AW-2","dropshipping/e-commerce category (not Readymerce)","former","the exact moment of quitting the store","VERBATIM_VOC","","","","",""
"Q-Y-0038","URL-10","MARKET_VOC","youtube_search","YouTube","3d55w3wDSII","","https://youtu.be/3d55w3wDSII","transcript","https://youtu.be/3d55w3wDSII","Owen's Bank Account","~2021","2026-09-24","","","","N","[R-SCRAPE]","RC-YTX","HV-PB-06","don't get too stuck up on failure","learn from my failure okay learn from my success learn from my failure but don't get too stuck up on failure make sure if you made these same mistakes","","","","","PB-06","CP-03","CP-03","","","","","","","","belief,if_only","","AW-2","dropshipping/e-commerce category (not Readymerce)","former","closing advice to viewers","VERBATIM_VOC","","","","",""
"Q-F-0001","URL-11","MARKET_VOC","forum","Warrior Forum","1458034-ive-spent-600on-fb-ads-still-no-sales.html","I've spent $600on FB ads and still no sales...","https://www.warriorforum.com/social-media/1458034-ive-spent-600on-fb-ads-still-no-sales.html","OP","https://www.warriorforum.com/social-media/1458034-ive-spent-600on-fb-ads-still-no-sales.html","BluesPlayer","2022-09-06","2026-09-24","","","","N","[R-PAGE via Exa]","RC-EXA","HV-PB-06","still no sales. i've got ~600 clicks","I'm running $50 ad sets. I'm targeting different interests. Still no sales. I've got ~600 clicks to the landing page in total. Please help, Thanks","","","","","PB-06","CP-03","CP-03","","","","","","","","pain,spend,outcome_reported,question_asked","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","sufferer","asking the forum for help mid-campaign","VERBATIM_VOC","","","","",""
"Q-F-0002","URL-11","MARKET_VOC","forum","Warrior Forum","1458034-ive-spent-600on-fb-ads-still-no-sales.html","I've spent $600on FB ads and still no sales...","https://www.warriorforum.com/social-media/1458034-ive-spent-600on-fb-ads-still-no-sales.html","comment","https://www.warriorforum.com/social-media/1458034-ive-spent-600on-fb-ads-still-no-sales.html","Kay King","2022-09-06","2026-09-24","","","","N","[R-PAGE via Exa]","RC-EXA","HV-PB-06","how much are you willing to spend to sell a mug?","Not sure what 'challenge' you are referring to. The question becomes how much are you willing to spend to sell a mug?","","","","","PB-06","","","","","","","","","","skepticism,question_asked","","","dropshipping/e-commerce category (not Readymerce)","unknown","forum responder, not a PB-06 sufferer","CUSTOMER_EXPLANATION","","","","","not a first-person sufferer; community-response record only"
"Q-F-0003","URL-12","MARKET_VOC","forum","Warrior Forum","1431345-facebook-ads-no-order.html","Facebook Ads no Order","https://www.warriorforum.com/beginners-area/1431345-facebook-ads-no-order.html","OP","https://www.warriorforum.com/beginners-area/1431345-facebook-ads-no-order.html","rb10","2021-03-06","2026-09-24","","","","N","[R-PAGE via Exa]","RC-EXA","HV-PB-06","After 10 days of campaign, still no orders.","I am using facebook ads with the product catalog and pixels to promote it and try to sell the first products. After 10 days of campaign, still no orders. Traffic to the site arrives but nobody buys or even puts in the cart.","","","","","PB-06","CP-03","CP-03,CP-05","","","","","","","","pain,outcome_reported,consequence,question_asked","TRIED-FAILED","AW-2","dropshipping/e-commerce category (not Readymerce)","sufferer","new e-commerce store, first campaign, asking forum for advice","VERBATIM_VOC","","","","","AS-01-relevant: openly asking for outside help"
